Customer_id,churn_flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,credit_limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,total_spend,transaction_count,Total_Ct_Chng_Q4_Q1,utilization_ratio,high_utilization,spend_drop_flag,inactive_flag,high_inactive_flag,spend_decline_flag,util_band,risk_score
716380683,0,36,F,3,"High School",Married,"Less than $40K",Blue,36,6,1,2,3880.00,1542.00,2338.00,1.0150,1598.00,39,0.5000,0.3970,0,0,0,0,0,Low,0.0000
716381808,0,43,M,2,Unknown,Single,"$40K - $60K",Blue,36,4,4,1,8406.00,0.00,8406.00,0.7430,3820.00,75,0.6300,0.0000,0,1,1,1,1,NULL,2.0000
716382708,1,46,F,2,Graduate,Single,"Less than $40K",Blue,36,3,4,3,8309.00,858.00,7451.00,0.8880,1165.00,35,0.4000,0.1030,0,0,1,1,0,"Very Low",1.0000
716383683,0,39,F,2,Post-Graduate,Unknown,"Less than $40K",Blue,36,4,3,4,1438.30,0.00,1438.30,0.7000,1338.00,28,0.8670,0.0000,0,1,0,1,1,NULL,2.0000
716385033,0,60,F,1,Graduate,Single,Unknown,Blue,36,6,1,3,4408.00,1201.00,3207.00,0.7700,4157.00,71,0.6510,0.2720,0,1,0,0,1,Low,1.0000
716385858,0,42,F,4,Graduate,Married,"Less than $40K",Blue,28,5,2,4,2205.00,1245.00,960.00,0.9250,4921.00,90,0.8000,0.5650,0,0,0,0,0,Medium,0.0000
716387733,1,49,M,4,Graduate,Single,"$60K - $80K",Blue,36,1,4,5,5662.00,1484.00,4178.00,0.4340,1693.00,25,0.2500,0.2620,0,1,1,1,1,Low,2.0000
716389833,0,50,F,1,Unknown,Single,"Less than $40K",Blue,40,4,1,2,2319.00,1026.00,1293.00,0.5210,4099.00,74,0.7210,0.4420,0,1,0,0,1,Low,1.0000
716390958,1,45,M,4,Unknown,Married,"$120K +",Blue,31,1,4,3,26107.00,0.00,26107.00,0.5500,1697.00,47,0.4240,0.0000,0,1,1,1,1,NULL,2.0000
716393958,0,43,M,3,"High School",Single,"$80K - $120K",Blue,34,4,2,0,28262.00,1483.00,26779.00,0.6680,3855.00,66,0.6100,0.0520,0,1,0,0,1,"Very Low",1.0000
716396358,0,52,M,2,Graduate,Married,"$60K - $80K",Blue,47,5,3,0,3085.00,1910.00,1175.00,0.9210,1531.00,35,0.6670,0.6190,0,0,0,1,0,Medium,1.0000
716399583,0,34,M,1,Uneducated,Married,"$120K +",Blue,36,6,2,1,19630.00,1251.00,18379.00,1.3990,2286.00,39,0.6960,0.0640,0,0,0,0,0,"Very Low",0.0000
716400633,0,33,M,3,"High School",Single,"$40K - $60K",Blue,24,6,3,3,5156.00,1427.00,3729.00,0.4800,2057.00,54,0.4210,0.2770,0,1,0,1,1,Low,2.0000
716402508,0,49,F,3,Graduate,Unknown,"Less than $40K",Blue,36,4,3,3,2705.00,1681.00,1024.00,0.5770,4265.00,87,0.7760,0.6210,0,1,0,1,1,Medium,2.0000
716403633,0,60,F,0,College,Divorced,"Less than $40K",Blue,50,5,3,2,3426.00,1650.00,1776.00,0.6220,4467.00,69,1.0290,0.4820,0,1,0,1,1,Low,2.0000
716404383,1,47,F,2,Graduate,Married,Unknown,Blue,36,1,3,2,18799.00,2517.00,16282.00,0.8130,2315.00,52,0.6250,0.1340,0,0,0,1,0,"Very Low",1.0000
716406483,0,30,M,0,Unknown,Single,"$60K - $80K",Blue,20,1,3,3,23760.00,1349.00,22411.00,0.9610,13124.00,103,0.7460,0.0570,0,0,0,1,0,"Very Low",1.0000
716408058,0,56,F,2,Uneducated,Single,Unknown,Blue,36,5,3,4,2500.00,1298.00,1202.00,0.6260,3673.00,72,0.5650,0.5190,0,1,0,1,1,Medium,2.0000
716411358,0,43,F,3,Uneducated,Single,"Less than $40K",Blue,36,5,5,3,2652.00,0.00,2652.00,0.6650,4676.00,78,0.7730,0.0000,0,1,1,1,1,NULL,2.0000
716414958,0,39,F,3,"High School",Single,Unknown,Blue,36,3,3,3,2366.00,1927.00,439.00,0.6310,3659.00,66,0.8330,0.8140,1,1,0,1,1,High,2.0000
716420358,0,41,F,2,"High School",Married,"$40K - $60K",Blue,36,5,2,4,2602.00,1490.00,1112.00,0.6600,3151.00,78,0.6600,0.5730,0,1,0,0,1,Medium,1.0000
716421633,1,43,F,3,Graduate,Married,"Less than $40K",Blue,36,4,2,4,3523.00,0.00,3523.00,0.9730,3174.00,44,0.2220,0.0000,0,0,0,0,0,NULL,0.0000
716425833,1,38,M,2,Graduate,Single,"$120K +",Blue,36,5,2,1,34516.00,1229.00,33287.00,0.4270,1797.00,35,0.2960,0.0360,0,1,0,0,1,"Very Low",1.0000
716430933,0,46,F,4,Unknown,Single,"Less than $40K",Blue,36,2,1,2,3973.00,0.00,3973.00,0.8900,13740.00,131,0.8190,0.0000,0,0,0,0,0,NULL,0.0000
716431833,0,38,M,2,Unknown,Divorced,"$40K - $60K",Blue,28,3,3,4,11209.00,1165.00,10044.00,0.9660,4614.00,96,0.7140,0.1040,0,0,0,1,0,"Very Low",1.0000
716432658,0,48,F,3,"High School",Married,"Less than $40K",Blue,36,5,2,1,1438.30,0.00,1438.30,0.6460,4490.00,65,0.6250,0.0000,0,1,0,0,1,NULL,1.0000
716434533,1,40,M,3,"High School",Married,"$80K - $120K",Blue,36,2,3,4,29149.00,0.00,29149.00,0.6150,2106.00,56,0.6970,0.0000,0,1,0,1,1,NULL,2.0000
716436483,0,45,F,3,Uneducated,Unknown,"Less than $40K",Blue,36,4,4,3,6245.00,0.00,6245.00,0.5540,2521.00,50,0.6670,0.0000,0,1,1,1,1,NULL,2.0000
716437533,0,51,M,2,College,Single,"$80K - $120K",Blue,43,5,3,3,11862.00,0.00,11862.00,0.5200,4101.00,88,0.6600,0.0000,0,1,0,1,1,NULL,2.0000
716438433,0,41,M,1,Doctorate,Married,"$80K - $120K",Blue,32,4,3,3,10130.00,1449.00,8681.00,0.8190,4002.00,66,0.5710,0.1430,0,0,0,1,0,"Very Low",1.0000
716439258,0,32,M,3,Graduate,Married,"$60K - $80K",Blue,36,1,1,1,3223.00,1413.00,1810.00,1.0090,13648.00,103,0.6350,0.4380,0,0,0,0,0,Low,0.0000
716441058,0,45,F,4,"High School",Single,"Less than $40K",Silver,36,2,5,2,14416.00,0.00,14416.00,0.7880,13820.00,99,0.6500,0.0000,0,1,1,1,1,NULL,2.0000
716442333,0,34,F,3,Graduate,Married,"$40K - $60K",Blue,25,6,2,2,2275.00,1468.00,807.00,0.7570,4977.00,88,0.6920,0.6450,0,1,0,0,1,Medium,1.0000
716443608,0,46,F,3,Unknown,Unknown,"Less than $40K",Blue,36,2,3,1,7199.00,1235.00,5964.00,0.8300,4050.00,78,0.8140,0.1720,0,0,0,1,0,"Very Low",1.0000
716444733,0,55,F,2,Graduate,Married,"Less than $40K",Blue,46,5,3,4,1438.30,0.00,1438.30,0.9070,4271.00,79,0.7560,0.0000,0,0,0,1,0,NULL,1.0000
716445783,0,42,F,2,Uneducated,Married,Unknown,Blue,31,4,2,0,22718.00,0.00,22718.00,0.7910,1191.00,37,1.1760,0.0000,0,1,0,0,1,NULL,1.0000
716447733,0,32,M,3,Graduate,Married,"$40K - $60K",Blue,18,5,3,3,6407.00,963.00,5444.00,1.0520,1921.00,43,0.7200,0.1500,0,0,0,1,0,"Very Low",1.0000
716448783,1,48,F,3,Graduate,Married,"$40K - $60K",Blue,39,2,4,3,6235.00,0.00,6235.00,0.8480,1225.00,34,0.4780,0.0000,0,0,1,1,0,NULL,1.0000
716451183,0,54,F,1,Uneducated,Married,"$40K - $60K",Blue,44,5,2,3,5556.00,1711.00,3845.00,1.4340,1706.00,21,1.6250,0.3080,0,0,0,0,0,Low,0.0000
716452083,0,56,F,4,Unknown,Married,"Less than $40K",Blue,46,5,3,2,4271.00,1150.00,3121.00,1.0640,2052.00,50,0.7240,0.2690,0,0,0,1,0,Low,1.0000
716452908,0,36,F,1,Unknown,Single,"Less than $40K",Blue,36,4,2,3,9239.00,1421.00,7818.00,0.8230,2246.00,44,0.8330,0.1540,0,0,0,0,0,"Very Low",0.0000
716453883,0,47,M,5,Unknown,Single,"$120K +",Blue,39,6,3,1,3889.00,1839.00,2050.00,0.9110,4423.00,63,0.7030,0.4730,0,0,0,1,0,Low,1.0000
716454858,0,35,F,2,Graduate,Married,"Less than $40K",Blue,28,6,1,3,4014.00,2266.00,1748.00,0.7180,14257.00,94,0.9580,0.5650,0,1,0,0,1,Medium,1.0000
716455683,0,40,F,3,"High School",Single,"Less than $40K",Gold,36,3,2,3,15534.00,726.00,14808.00,0.5560,1279.00,28,0.8670,0.0470,0,1,0,0,1,"Very Low",1.0000
716456808,0,36,F,2,"High School",Single,"Less than $40K",Blue,36,6,2,5,8087.00,1263.00,6824.00,0.6150,2429.00,69,0.6430,0.1560,0,1,0,0,1,"Very Low",1.0000
716457783,0,55,F,1,College,Single,"Less than $40K",Silver,36,3,1,3,12633.00,1661.00,10972.00,0.7180,14378.00,98,0.6900,0.1310,0,1,0,0,1,"Very Low",1.0000
716458983,0,60,M,0,"High School",Married,"$40K - $60K",Blue,36,5,1,3,3281.00,837.00,2444.00,1.8590,1424.00,29,1.4170,0.2550,0,0,0,0,0,Low,0.0000
716460933,0,51,M,2,Unknown,Married,"$120K +",Blue,42,4,1,4,10306.00,1427.00,8879.00,0.7090,1456.00,44,0.2940,0.1380,0,1,0,0,1,"Very Low",1.0000
716461683,0,47,F,3,Uneducated,Married,"Less than $40K",Silver,36,5,3,1,11884.00,1339.00,10545.00,0.5560,4134.00,72,1.0000,0.1130,0,1,0,1,1,"Very Low",2.0000
716462658,0,47,M,4,Doctorate,Single,"$80K - $120K",Blue,36,3,1,1,18037.00,0.00,18037.00,0.7400,1387.00,36,0.3330,0.0000,0,1,0,0,1,NULL,1.0000
716464533,0,32,F,1,Graduate,Married,"Less than $40K",Blue,36,4,3,3,9550.00,2517.00,7033.00,0.7130,13783.00,116,0.8410,0.2640,0,1,0,1,1,Low,2.0000
716466483,0,44,F,3,Uneducated,Single,"$40K - $60K",Blue,34,3,3,3,2245.00,1342.00,903.00,0.6870,4624.00,87,0.7060,0.5980,0,1,0,1,1,Medium,2.0000
716468658,0,51,F,2,Unknown,Single,"Less than $40K",Blue,36,3,1,3,3537.00,0.00,3537.00,0.6470,4101.00,80,0.7020,0.0000,0,1,0,0,1,NULL,1.0000
716470683,0,48,F,3,Post-Graduate,Married,Unknown,Blue,36,3,1,3,20631.00,2048.00,18583.00,0.6760,4827.00,77,0.7110,0.0990,0,1,0,0,1,"Very Low",1.0000
716471508,0,54,M,2,Unknown,Single,"$120K +",Blue,36,5,1,2,19865.00,0.00,19865.00,0.5900,4350.00,83,0.7660,0.0000,0,1,0,0,1,NULL,1.0000
716474358,0,43,F,3,Unknown,Married,"Less than $40K",Blue,35,5,3,2,1721.00,729.00,992.00,0.9020,4853.00,74,0.6440,0.4240,0,0,0,1,0,Low,1.0000
716475183,0,45,M,3,Graduate,Unknown,"$60K - $80K",Blue,35,3,3,3,10290.00,753.00,9537.00,0.8580,4326.00,81,0.7610,0.0730,0,0,0,1,0,"Very Low",1.0000
716477133,0,42,F,4,Uneducated,Single,"Less than $40K",Blue,32,3,3,4,1438.30,838.00,600.30,0.6100,3910.00,75,0.6300,0.5830,0,1,0,1,1,Medium,2.0000
716479233,0,43,M,4,"High School",Married,"$40K - $60K",Blue,36,5,3,2,13258.00,1721.00,11537.00,0.9080,1080.00,21,1.3330,0.1300,0,0,0,1,0,"Very Low",1.0000
716480358,0,45,M,3,Uneducated,Single,"$60K - $80K",Blue,36,2,2,1,11121.00,1296.00,9825.00,0.7890,13814.00,81,1.0250,0.1170,0,1,0,0,1,"Very Low",1.0000
716481408,0,38,F,2,Graduate,Single,"Less than $40K",Blue,36,3,1,1,1461.00,0.00,1461.00,0.6810,4769.00,76,0.9490,0.0000,0,1,0,0,1,NULL,1.0000
716482533,0,48,F,2,Unknown,Married,"Less than $40K",Blue,36,2,1,2,3329.00,0.00,3329.00,0.8140,14893.00,98,0.8150,0.0000,0,0,0,0,0,NULL,0.0000
716483358,0,44,M,3,Graduate,Single,"$40K - $60K",Blue,29,5,1,4,6125.00,1329.00,4796.00,0.6460,5481.00,68,0.7000,0.2170,0,1,0,0,1,Low,1.0000
716484333,0,46,F,2,Graduate,Married,"Less than $40K",Blue,40,6,1,2,1696.00,1177.00,519.00,0.6860,4410.00,84,0.8260,0.6940,0,1,0,0,1,Medium,1.0000
716485308,0,43,F,2,Unknown,Unknown,"Less than $40K",Blue,36,4,3,3,1780.00,1541.00,239.00,0.8390,5008.00,93,0.7220,0.8660,1,0,0,1,0,High,1.0000
716486508,1,45,F,3,"High School",Married,"$40K - $60K",Blue,37,6,2,2,3399.00,0.00,3399.00,0.9910,5529.00,78,0.6600,0.0000,0,0,0,0,0,NULL,0.0000
716487408,0,48,M,3,Graduate,Married,"$40K - $60K",Blue,30,3,1,3,3235.00,2517.00,718.00,1.0910,1637.00,43,0.8700,0.7780,0,0,0,0,0,Medium,0.0000
716492583,0,37,F,1,Uneducated,Single,"Less than $40K",Blue,28,6,3,4,2388.00,1708.00,680.00,0.9030,4539.00,89,0.7450,0.7150,0,0,0,1,0,Medium,1.0000
716493408,0,45,F,4,Uneducated,Divorced,Unknown,Blue,36,4,3,3,15875.00,1719.00,14156.00,0.8600,1592.00,37,1.4670,0.1080,0,0,0,1,0,"Very Low",1.0000
716494383,0,49,F,3,Graduate,Unknown,"$40K - $60K",Blue,41,3,2,2,3585.00,931.00,2654.00,0.6200,4399.00,78,0.7330,0.2600,0,1,0,0,1,Low,1.0000
716497908,0,49,F,1,Doctorate,Married,Unknown,Blue,36,3,1,2,8519.00,0.00,8519.00,0.8730,3698.00,65,0.6250,0.0000,0,0,0,0,0,NULL,0.0000
716498883,0,48,M,4,Graduate,Single,"$80K - $120K",Blue,36,6,4,1,22067.00,685.00,21382.00,0.6050,3577.00,64,0.8820,0.0310,0,1,1,1,1,"Very Low",2.0000
716501133,0,36,F,2,Graduate,Single,"Less than $40K",Blue,36,6,4,0,2051.00,1154.00,897.00,0.6050,3912.00,79,0.7170,0.5630,0,1,1,1,1,Medium,2.0000
716506083,1,44,F,1,"High School",Married,"Less than $40K",Blue,36,5,3,4,5409.00,0.00,5409.00,0.8190,10291.00,60,0.8180,0.0000,0,0,0,1,0,NULL,1.0000
716510658,1,50,F,0,Doctorate,Single,"Less than $40K",Blue,38,4,3,3,2595.00,2353.00,242.00,0.9240,2526.00,41,0.5770,0.9070,1,0,0,1,0,High,1.0000
716511483,0,46,M,2,Graduate,Married,"Less than $40K",Blue,39,3,3,3,4752.00,1400.00,3352.00,0.6460,3404.00,54,1.1600,0.2950,0,1,0,1,1,Low,2.0000
716512383,0,39,F,2,"High School",Married,"Less than $40K",Blue,36,1,3,1,2816.00,2517.00,299.00,0.7420,4817.00,87,0.7760,0.8940,1,1,0,1,1,High,2.0000
716513358,0,51,F,2,Graduate,Divorced,Unknown,Blue,36,5,3,3,2069.00,1802.00,267.00,0.6510,4402.00,91,0.7500,0.8710,1,1,0,1,1,High,2.0000
716516208,0,45,M,4,Graduate,Married,"$80K - $120K",Blue,36,4,2,3,1438.30,0.00,1438.30,0.6740,3748.00,64,0.8290,0.0000,0,1,0,0,1,NULL,1.0000
716520033,0,52,M,2,Post-Graduate,Married,"$80K - $120K",Blue,36,6,4,1,1981.00,1448.00,533.00,0.7230,4639.00,61,0.7430,0.7310,0,1,1,1,1,Medium,2.0000
716522583,0,48,F,3,College,Divorced,"Less than $40K",Blue,36,4,3,3,2335.00,1845.00,490.00,0.5370,1362.00,33,0.2690,0.7900,0,1,0,1,1,Medium,2.0000
716529258,0,42,M,4,Doctorate,Married,"$80K - $120K",Blue,27,5,3,4,31864.00,0.00,31864.00,1.0090,1591.00,35,0.7500,0.0000,0,0,0,1,0,NULL,1.0000
716530533,0,43,F,2,Uneducated,Single,"Less than $40K",Blue,36,3,1,4,2573.00,1640.00,933.00,0.8730,4094.00,77,0.6380,0.6370,0,0,0,0,0,Medium,0.0000
716532258,0,51,F,1,"High School",Single,"Less than $40K",Blue,43,4,3,2,2827.00,1308.00,1519.00,0.7900,3291.00,55,0.6180,0.4630,0,1,0,1,1,Low,2.0000
716535408,0,43,M,3,Unknown,Married,"$40K - $60K",Blue,32,3,1,3,12219.00,1462.00,10757.00,0.5580,3843.00,69,0.6050,0.1200,0,1,0,0,1,"Very Low",1.0000
716537433,0,50,F,2,College,Married,"$40K - $60K",Blue,36,5,4,1,2428.00,2005.00,423.00,0.8350,5170.00,68,0.6590,0.8260,1,0,1,1,0,High,1.0000
716543433,0,52,M,2,College,Married,"$80K - $120K",Blue,36,1,2,2,9959.00,1049.00,8910.00,0.9760,15195.00,99,0.9410,0.1050,0,0,0,0,0,"Very Low",0.0000
716545383,0,42,M,3,Uneducated,Single,"$40K - $60K",Blue,36,3,1,0,9599.00,1554.00,8045.00,1.0870,1154.00,38,1.2350,0.1620,0,0,0,0,0,"Very Low",0.0000
716546283,0,39,M,3,Graduate,Married,"$60K - $80K",Blue,36,6,3,4,13049.00,943.00,12106.00,0.6860,3944.00,72,0.6740,0.0720,0,1,0,1,1,"Very Low",2.0000
716548083,0,39,M,4,Graduate,Married,"Less than $40K",Blue,32,4,1,4,2973.00,2360.00,613.00,1.2570,2593.00,57,0.7810,0.7940,0,0,0,0,0,Medium,0.0000
716549058,0,45,F,4,Uneducated,Married,"$40K - $60K",Blue,36,3,1,3,3111.00,2290.00,821.00,1.6120,1998.00,41,0.4640,0.7360,0,0,0,0,0,Medium,0.0000
716551533,0,47,F,1,"High School",Single,Unknown,Blue,36,2,1,3,2874.00,2201.00,673.00,0.7180,4779.00,86,0.7920,0.7660,0,1,0,0,1,Medium,1.0000
716552433,0,40,F,4,Uneducated,Married,"Less than $40K",Blue,36,4,1,2,5056.00,1067.00,3989.00,0.7490,15926.00,117,0.5190,0.2110,0,1,0,0,1,Low,1.0000
716556258,0,50,F,3,Doctorate,Single,"Less than $40K",Blue,39,6,1,3,9966.00,0.00,9966.00,0.9660,4401.00,60,1.0690,0.0000,0,0,0,0,0,NULL,0.0000
716558283,0,30,F,0,Graduate,Married,"Less than $40K",Blue,36,2,2,2,1621.00,1046.00,575.00,0.7290,5247.00,84,0.6150,0.6450,0,1,0,0,1,Medium,1.0000
716559108,0,47,F,1,"High School",Single,"Less than $40K",Blue,36,6,2,3,2899.00,2418.00,481.00,0.5750,4296.00,68,0.8380,0.8340,1,1,0,0,1,High,1.0000
716564433,1,53,F,1,Graduate,Single,"Less than $40K",Blue,36,3,2,4,4287.00,0.00,4287.00,0.2940,1635.00,41,0.2420,0.0000,0,1,0,0,1,NULL,1.0000
716565258,0,37,M,3,Doctorate,Single,"$80K - $120K",Blue,36,5,2,4,12830.00,0.00,12830.00,0.7740,2526.00,54,0.5880,0.0000,0,1,0,0,1,NULL,1.0000
716567433,0,41,F,4,Graduate,Married,"$40K - $60K",Blue,36,3,2,3,3179.00,1229.00,1950.00,0.7810,4337.00,82,1.0500,0.3870,0,1,0,0,1,Low,1.0000
716568708,0,47,F,2,Graduate,Married,"Less than $40K",Blue,36,6,3,2,2726.00,0.00,2726.00,0.8440,1099.00,27,0.5880,0.0000,0,0,0,1,0,NULL,1.0000
716569983,0,33,M,2,College,Married,"$80K - $120K",Blue,36,3,1,2,2355.00,1773.00,582.00,0.7740,1765.00,27,0.9290,0.7530,0,1,0,0,1,Medium,1.0000
716570958,1,50,M,3,Post-Graduate,Divorced,"$60K - $80K",Blue,36,3,2,3,14409.00,511.00,13898.00,0.7990,2351.00,39,0.3000,0.0350,0,1,0,0,1,"Very Low",1.0000
716573058,1,54,F,3,Doctorate,Unknown,"Less than $40K",Blue,36,3,3,4,1438.30,0.00,1438.30,0.4990,1598.00,40,0.2900,0.0000,0,1,0,1,1,NULL,2.0000
716574033,0,45,F,3,"High School",Divorced,"$40K - $60K",Silver,36,2,2,2,18000.00,1829.00,16171.00,0.6750,7149.00,86,0.6230,0.1020,0,1,0,0,1,"Very Low",1.0000
716575758,1,50,F,2,College,Unknown,Unknown,Blue,39,2,3,2,1438.30,0.00,1438.30,0.5880,1859.00,41,0.4640,0.0000,0,1,0,1,1,NULL,2.0000
716578158,0,39,F,1,Unknown,Married,"Less than $40K",Blue,29,6,2,5,2722.00,1592.00,1130.00,1.3190,3205.00,49,0.6330,0.5850,0,0,0,0,0,Medium,0.0000
716580033,0,53,M,3,"High School",Married,"$120K +",Blue,36,3,1,3,21178.00,1796.00,19382.00,1.1820,1872.00,59,1.1070,0.0850,0,0,0,0,0,"Very Low",0.0000
716580933,0,63,M,0,Uneducated,Single,"$40K - $60K",Blue,36,3,3,3,1970.00,1224.00,746.00,0.5400,4533.00,65,0.6250,0.6210,0,1,0,1,1,Medium,2.0000
716581983,0,56,F,0,College,Married,"$40K - $60K",Blue,36,5,2,3,4384.00,929.00,3455.00,0.6780,4792.00,91,0.7500,0.2120,0,1,0,0,1,Low,1.0000
716584158,0,51,M,4,"High School",Married,"$80K - $120K",Blue,42,6,1,2,14438.00,2517.00,11921.00,0.8530,2090.00,47,0.8800,0.1740,0,0,0,0,0,"Very Low",0.0000
716586408,0,48,F,3,Graduate,Unknown,"Less than $40K",Blue,36,1,1,3,4850.00,1022.00,3828.00,0.6030,4187.00,86,0.6860,0.2110,0,1,0,0,1,Low,1.0000
716592558,0,52,F,1,"High School",Single,"Less than $40K",Blue,36,3,3,3,2340.00,1101.00,1239.00,0.7660,4501.00,68,0.7000,0.4710,0,1,0,1,1,Low,2.0000
716593533,0,56,M,1,"High School",Single,"$80K - $120K",Blue,45,4,1,3,5070.00,0.00,5070.00,1.0100,3651.00,76,0.6520,0.0000,0,0,0,0,0,NULL,0.0000
716596308,0,40,M,3,Uneducated,Single,"$80K - $120K",Blue,36,5,2,3,3919.00,1640.00,2279.00,0.8000,1872.00,51,0.5000,0.4180,0,0,0,0,0,Low,0.0000
716600733,1,47,F,4,Unknown,Married,"Less than $40K",Blue,36,3,3,3,2033.00,228.00,1805.00,0.9040,2572.00,43,0.7200,0.1120,0,0,0,1,0,"Very Low",1.0000
716602683,0,49,F,3,Graduate,Married,"$40K - $60K",Blue,36,3,3,2,5678.00,2082.00,3596.00,0.8300,5092.00,70,0.7070,0.3670,0,0,0,1,0,Low,1.0000
716604633,0,55,F,2,Post-Graduate,Married,"$40K - $60K",Blue,46,6,2,2,6725.00,2025.00,4700.00,0.6040,1865.00,53,0.7670,0.3010,0,1,0,0,1,Low,1.0000
716606733,0,33,F,1,Graduate,Single,"$40K - $60K",Blue,18,2,2,3,3043.00,2054.00,989.00,0.7350,4833.00,85,0.6670,0.6750,0,1,0,0,1,Medium,1.0000
716608608,1,41,M,2,Uneducated,Married,"$80K - $120K",Blue,33,5,3,3,8004.00,1452.00,6552.00,0.9290,1084.00,32,0.5240,0.1810,0,0,0,1,0,"Very Low",1.0000
716609433,1,55,M,2,"High School",Divorced,"$120K +",Blue,46,5,3,2,16828.00,2517.00,14311.00,1.0590,4939.00,63,0.4650,0.1500,0,0,0,1,0,"Very Low",1.0000
716610558,0,65,F,0,"High School",Single,"$40K - $60K",Blue,36,3,3,3,10962.00,1559.00,9403.00,0.7080,2724.00,71,0.6510,0.1420,0,1,0,1,1,"Very Low",2.0000
716612958,0,35,F,2,College,Married,"$40K - $60K",Blue,29,6,1,3,10980.00,1726.00,9254.00,0.8560,1830.00,36,0.6360,0.1570,0,0,0,0,0,"Very Low",0.0000
716613933,0,51,F,3,"High School",Single,"$40K - $60K",Blue,36,6,5,2,3417.00,1482.00,1935.00,0.7050,3651.00,60,0.8180,0.4340,0,1,1,1,1,Low,2.0000
716614683,0,49,M,3,College,Single,"$60K - $80K",Gold,36,5,3,1,34516.00,1255.00,33261.00,0.7310,3847.00,73,0.6980,0.0360,0,1,0,1,1,"Very Low",2.0000
716615583,0,61,F,1,"High School",Married,"Less than $40K",Blue,51,3,3,3,1795.00,794.00,1001.00,0.9530,1834.00,59,1.1070,0.4420,0,0,0,1,0,Low,1.0000
716617608,0,50,F,1,"High School",Single,"Less than $40K",Blue,36,6,3,3,1560.00,995.00,565.00,0.6150,1936.00,58,0.6570,0.6380,0,1,0,1,1,Medium,2.0000
716619558,0,38,F,0,"High School",Single,"Less than $40K",Silver,36,4,3,2,13747.00,1941.00,11806.00,0.7480,16401.00,119,0.6080,0.1410,0,1,0,1,1,"Very Low",2.0000
716620458,0,32,M,1,"High School",Single,"Less than $40K",Blue,23,3,2,3,4500.00,0.00,4500.00,0.6260,2439.00,63,0.7030,0.0000,0,1,0,0,1,NULL,1.0000
716624133,0,56,M,1,Unknown,Married,"$80K - $120K",Blue,36,6,1,3,12786.00,1880.00,10906.00,0.7020,1205.00,19,0.4620,0.1470,0,1,0,0,1,"Very Low",1.0000
716625033,1,32,F,1,Graduate,Single,"Less than $40K",Blue,36,3,3,6,2761.00,0.00,2761.00,1.0470,2753.00,43,0.6540,0.0000,0,0,0,1,0,NULL,1.0000
716626008,0,51,F,2,Graduate,Divorced,Unknown,Blue,36,4,3,4,5062.00,1659.00,3403.00,0.8360,4243.00,102,0.6720,0.3280,0,0,0,1,0,Low,1.0000
716628633,0,41,M,4,Uneducated,Single,"$80K - $120K",Blue,33,6,3,3,4388.00,1519.00,2869.00,0.7870,4406.00,74,0.5740,0.3460,0,1,0,1,1,Low,2.0000
716630508,0,58,M,3,"High School",Married,"$120K +",Blue,50,6,2,4,12698.00,2361.00,10337.00,0.7990,4425.00,75,0.6300,0.1860,0,1,0,0,1,"Very Low",1.0000
716631708,0,56,M,2,"High School",Married,"$60K - $80K",Blue,36,4,3,1,2713.00,1990.00,723.00,0.7000,4027.00,67,0.6340,0.7340,0,1,0,1,1,Medium,2.0000
716632758,0,49,F,3,Graduate,Single,"Less than $40K",Blue,36,2,2,0,2802.00,2363.00,439.00,0.7500,1295.00,40,0.6000,0.8430,1,1,0,0,1,High,1.0000
716635758,0,38,F,2,Unknown,Single,"$40K - $60K",Blue,29,5,3,2,3276.00,2331.00,945.00,0.5670,4345.00,68,0.5110,0.7120,0,1,0,1,1,Medium,2.0000
716636808,0,39,M,3,Graduate,Single,"$120K +",Blue,36,4,2,2,34516.00,0.00,34516.00,0.7540,3572.00,55,0.6670,0.0000,0,1,0,0,1,NULL,1.0000
716639058,0,51,M,2,Graduate,Single,"$120K +",Blue,40,4,3,3,26308.00,0.00,26308.00,0.6470,3278.00,53,0.8280,0.0000,0,1,0,1,1,NULL,2.0000
716641983,0,55,F,4,College,Single,Unknown,Blue,36,5,3,3,7790.00,753.00,7037.00,0.9680,4835.00,84,0.8260,0.0970,0,0,0,1,0,"Very Low",1.0000
716643033,1,41,F,2,Graduate,Married,"Less than $40K",Blue,31,3,3,3,2580.00,2137.00,443.00,1.0560,2981.00,40,0.4810,0.8280,1,0,0,1,0,High,1.0000
716644008,1,55,M,3,Graduate,Single,"$120K +",Silver,36,4,3,4,34516.00,0.00,34516.00,1.0070,9931.00,70,0.7500,0.0000,0,0,0,1,0,NULL,1.0000
716645883,0,47,M,2,Unknown,Unknown,"$60K - $80K",Blue,36,3,2,2,13867.00,0.00,13867.00,0.6590,4297.00,68,0.7440,0.0000,0,1,0,0,1,NULL,1.0000
716647983,0,58,F,2,Graduate,Married,"Less than $40K",Blue,53,5,3,1,7712.00,962.00,6750.00,0.4180,1574.00,34,0.0620,0.1250,0,1,0,1,1,"Very Low",2.0000
